Date,Temperature,State
2005-03,18.5,Tasmania
2005-04,19,Tasmania
2005-05,15.2,Tasmania
2005-06,12.8,Tasmania
2005-07,13.3,Tasmania
2005-08,14.5,Tasmania
2005-09,15.5,Tasmania
2005-10,17.4,Tasmania
2005-11,19.6,Tasmania
2005-12,22,Tasmania
2006-01,22,Tasmania
2006-02,22.1,Tasmania
2006-03,20.4,Tasmania
2006-04,15,Tasmania
2006-05,13.6,Tasmania
2006-06,11.9,Tasmania
2006-07,11.8,Tasmania
2006-08,14.7,Tasmania
2006-09,16,Tasmania
2006-10,18,Tasmania
2006-11,17.4,Tasmania
2006-12,20.9,Tasmania
2007-01,22.9,Tasmania
2007-02,22.8,Tasmania
2007-03,20.5,Tasmania
2007-04,17.5,Tasmania
2007-05,17.3,Tasmania
2007-06,10.8,Tasmania
2007-07,11.7,Tasmania
2007-08,13.7,Tasmania
2007-09,15.8,Tasmania
2007-10,17.4,Tasmania
2007-11,20.6,Tasmania
2007-12,22.7,Tasmania
2008-01,24.1,Tasmania
2008-02,21.1,Tasmania
2008-03,21.9,Tasmania
2008-04,18,Tasmania
2008-05,16.2,Tasmania
2008-06,13.9,Tasmania
2008-07,11.7,Tasmania
2008-08,13.7,Tasmania
2008-09,16.5,Tasmania
2008-10,19,Tasmania
2008-11,18.2,Tasmania
2008-12,20.2,Tasmania
2009-01,23.7,Tasmania
2009-02,21.2,Tasmania
2009-03,20,Tasmania
2009-04,17.6,Tasmania
2009-05,15.5,Tasmania
2009-06,12.4,Tasmania
2009-07,12.5,Tasmania
2009-08,14.1,Tasmania
2009-09,16.1,Tasmania
2009-10,16.3,Tasmania
2009-11,19.9,Tasmania
2009-12,21.9,Tasmania
2000-01,24.9,Victoria
2000-02,29.5,Victoria
2000-03,25.5,Victoria
2000-04,21.2,Victoria
2000-05,15.8,Victoria
2000-06,13.6,Victoria
2000-07,13.3,Victoria
2000-08,14.8,Victoria
2000-09,17.2,Victoria
2000-10,17.8,Victoria
2000-11,22.9,Victoria
2000-12,26.2,Victoria
2001-01,29.7,Victoria
2001-02,29.2,Victoria
2001-03,24.2,Victoria
2001-04,20.2,Victoria
2001-05,16,Victoria
2001-06,14.9,Victoria
2001-07,13.4,Victoria
2001-08,14.6,Victoria
2001-09,18.5,Victoria
2001-10,18.7,Victoria
2001-11,20.3,Victoria
2001-12,21,Victoria
2002-01,25.1,Victoria
2002-02,24.7,Victoria
2002-03,23.8,Victoria
2002-04,21.2,Victoria
2002-05,17.9,Victoria
2002-06,14.8,Victoria
2002-07,14.3,Victoria
2002-08,15.2,Victoria
2002-09,18,Victoria
2002-10,20.5,Victoria
2002-11,23.8,Victoria
2002-12,25.2,Victoria
2003-01,27.7,Victoria
2003-02,26,Victoria
2003-03,23.7,Victoria
2003-04,20.4,Victoria
2003-05,18,Victoria
2003-06,14.7,Victoria
2003-07,13.6,Victoria
2003-08,13.7,Victoria
2003-09,16.4,Victoria
2003-10,16.4,Victoria
2003-11,22.8,Victoria
2003-12,27.4,Victoria
2004-01,24.8,Victoria
2004-02,26.4,Victoria
2004-03,23.5,Victoria
2004-04,20.9,Victoria
2004-05,16.3,Victoria
2004-06,13.9,Victoria
2004-07,12.9,Victoria
2004-08,15.2,Victoria
2004-09,15.9,Victoria
2004-10,20.2,Victoria
2004-11,21.4,Victoria
2004-12,23.9,Victoria
2005-01,26.7,Victoria
2005-02,23.3,Victoria
2005-03,23.1,Victoria
2005-04,23.4,Victoria
2005-05,17.8,Victoria
2005-06,15.4,Victoria
2005-07,14.1,Victoria
2005-08,14.9,Victoria
2005-09,17,Victoria
2005-10,20.5,Victoria
2005-11,23.7,Victoria
2005-12,27.5,Victoria
2006-01,27.9,Victoria
2006-02,25.2,Victoria
2006-03,26,Victoria
2006-04,18.6,Victoria
2006-05,15.2,Victoria
2006-06,13,Victoria
2006-07,13.1,Victoria
2006-08,15.8,Victoria
2006-09,18.6,Victoria
2006-10,21.5,Victoria
2006-11,22.8,Victoria
2006-12,25.2,Victoria
2007-01,28.3,Victoria
2007-02,29.6,Victoria
2007-03,25.5,Victoria
2007-04,22.2,Victoria
2007-05,18.7,Victoria
2007-06,12.6,Victoria
2007-07,12.5,Victoria
2007-08,16,Victoria
2007-09,18,Victoria
2007-10,21.2,Victoria
2007-11,24.2,Victoria
2007-12,26.3,Victoria
2008-01,27.7,Victoria
2008-02,24.1,Victoria
2008-03,27.1,Victoria
2008-04,20.5,Victoria
2008-05,16.2,Victoria
2008-06,14.7,Victoria
2008-07,12.9,Victoria
2008-08,13.4,Victoria
2008-09,18.4,Victoria
2008-10,21.7,Victoria
2008-11,22.8,Victoria
2008-12,23,Victoria
2009-01,28.8,Victoria
2009-02,27.9,Victoria
2009-03,24.2,Victoria
2009-04,20.3,Victoria
2009-05,17,Victoria
2009-06,14.3,Victoria
2009-07,13.9,Victoria
2009-08,15.8,Victoria
2009-09,17.9,Victoria
2009-10,19.4,Victoria
2009-11,26.8,Victoria
2009-12,25.1,Victoria
2000-01,30.4,Western Australia
2000-02,31.2,Western Australia
2000-03,28.8,Western Australia
2000-04,25.7,Western Australia
2000-05,22.2,Western Australia
2000-06,19.9,Western Australia
2000-07,18.1,Western Australia
2000-08,17.7,Western Australia
2000-09,20.7,Western Australia
2000-10,24,Western Australia
2000-11,26.4,Western Australia
2000-12,30.1,Western Australia
2001-01,29.9,Western Australia
2001-02,30.2,Western Australia
2001-03,29.3,Western Australia
2001-04,26.5,Western Australia
2001-05,21.4,Western Australia
2001-06,20.1,Western Australia
2001-07,18.8,Western Australia
2001-08,18.5,Western Australia
2001-09,19.6,Western Australia
2001-10,22,Western Australia
2001-11,27.4,Western Australia
2001-12,26.6,Western Australia
2002-01,30.6,Western Australia
2002-02,30.7,Western Australia
2002-03,29.1,Western Australia
2002-04,24.8,Western Australia
2002-05,22.9,Western Australia
2002-06,19.2,Western Australia
2002-07,18.7,Western Australia
2002-08,18.6,Western Australia
2002-09,19.9,Western Australia
2002-10,22.3,Western Australia
2002-11,26.6,Western Australia
2002-12,30.4,Western Australia
2003-01,30.9,Western Australia
2003-02,30.6,Western Australia
2003-03,30.1,Western Australia
2003-04,25.6,Western Australia
2003-05,24,Western Australia
2003-06,19.1,Western Australia
2003-07,17.8,Western Australia
2003-08,18.2,Western Australia
2003-09,19.8,Western Australia
2003-10,22.2,Western Australia
2003-11,27.6,Western Australia
2003-12,28.3,Western Australia
2004-01,31,Western Australia
2004-02,32,Western Australia
2004-03,29.1,Western Australia
2004-04,26.8,Western Australia
2004-05,21.3,Western Australia
2004-06,19.8,Western Australia
2004-07,18,Western Australia
2004-08,17.6,Western Australia
2004-09,20.1,Western Australia
2004-10,22.8,Western Australia
2004-11,25.4,Western Australia
2004-12,30,Western Australia
2005-01,30,Western Australia
2005-02,30,Western Australia
2005-03,30.5,Western Australia
2005-04,24.7,Western Australia
2005-05,23.3,Western Australia
2005-06,18,Western Australia
2005-07,18.6,Western Australia
2005-08,18.4,Western Australia
2005-09,19.2,Western Australia
2005-10,20.7,Western Australia
2005-11,24.9,Western Australia
2005-12,23.7,Western Australia
2006-01,28.8,Western Australia
2006-02,31.4,Western Australia
2006-03,30.1,Western Australia
2006-04,23.3,Western Australia
2006-05,22.4,Western Australia
2006-06,20.3,Western Australia
2006-07,18.8,Western Australia
2006-08,20.2,Western Australia
2006-09,20.6,Western Australia
2006-10,24.1,Western Australia
2006-11,27.4,Western Australia
2006-12,30.4,Western Australia
2007-01,29.1,Western Australia
2007-02,30.1,Western Australia
2007-03,30.2,Western Australia
2007-04,25.2,Western Australia
2007-05,21.1,Western Australia
2007-06,19.9,Western Australia
2007-07,19.5,Western Australia
2007-08,19,Western Australia
2007-09,20.2,Western Australia
2007-10,22.8,Western Australia
2007-11,28.5,Western Australia
2007-12,27.7,Western Australia
2008-01,32.8,Western Australia
2008-02,32.5,Western Australia
2008-03,29.4,Western Australia
2008-04,24.2,Western Australia
2008-05,22.6,Western Australia
2008-06,19.7,Western Australia
2008-07,17.9,Western Australia
2008-08,19.8,Western Australia
2008-09,20.4,Western Australia
2008-10,24,Western Australia
2008-11,23.6,Western Australia
2008-12,27.8,Western Australia
2009-01,32.5,Western Australia
2009-02,31.8,Western Australia
2009-03,29,Western Australia
2009-04,27.6,Western Australia
2009-05,24.4,Western Australia
2009-06,18.8,Western Australia
2009-07,17.8,Western Australia
2009-08,18.9,Western Australia
2009-09,18.6,Western Australia
2009-10,23.3,Western Australia
2009-11,26.5,Western Australia
2009-12,30.8,Western Australia
