Date,Temperature,State
2010-06,5,Tasmania
2011-06,5.2,Tasmania
2012-06,5.3,Tasmania
2013-06,6.1,Tasmania
2014-06,6.4,Tasmania
2015-06,5.3,Tasmania
2016-06,6.5,Tasmania
2017-06,5.9,Tasmania
2018-06,5.1,Tasmania
2019-06,5.5,Tasmania
2020-06,5.7,Tasmania
2021-06,6.8,Tasmania
2022-06,5.8,Tasmania
2023-06,6.2,Tasmania
2010-07,5,Tasmania
2011-07,4.5,Tasmania
2012-07,4.7,Tasmania
2013-07,6.2,Tasmania
2014-07,5.9,Tasmania
2015-07,4.4,Tasmania
2016-07,6.2,Tasmania
2017-07,3.5,Tasmania
2018-07,5.8,Tasmania
2019-07,6,Tasmania
2020-07,4.6,Tasmania
2021-07,5.6,Tasmania
2022-07,4.7,Tasmania
2023-07,7.7,Tasmania
2010-08,5.3,Tasmania
2011-08,8.1,Tasmania
2012-08,5.7,Tasmania
2013-08,5.7,Tasmania
2014-08,5.4,Tasmania
2015-08,3.7,Tasmania
2016-08,5.5,Tasmania
2017-08,4.6,Tasmania
2018-08,5.5,Tasmania
2019-08,5,Tasmania
2020-08,5.5,Tasmania
2021-08,6.5,Tasmania
2022-08,6.1,Tasmania
2023-08,6.3,Tasmania
2010-09,6.6,Tasmania
2011-09,7.1,Tasmania
2012-09,7.3,Tasmania
2013-09,8.2,Tasmania
2014-09,7.8,Tasmania
2015-09,7.4,Tasmania
2016-09,8,Tasmania
2017-09,5.8,Tasmania
2018-09,6.9,Tasmania
2019-09,7.2,Tasmania
2020-09,7.3,Tasmania
2021-09,6.9,Tasmania
2022-09,6.9,Tasmania
2023-09,7.4,Tasmania
2010-10,8.3,Tasmania
2011-10,8.1,Tasmania
2012-10,8.2,Tasmania
2013-10,8.5,Tasmania
2014-10,8.6,Tasmania
2015-10,8.8,Tasmania
2016-10,8,Tasmania
2017-10,10,Tasmania
2018-10,9.1,Tasmania
2019-10,7.7,Tasmania
2020-10,8.2,Tasmania
2021-10,8.8,Tasmania
2022-10,8.7,Tasmania
2023-10,8.2,Tasmania
2010-11,9.7,Tasmania
2011-11,10.9,Tasmania
2012-11,10.4,Tasmania
2013-11,9.6,Tasmania
2014-11,10.3,Tasmania
2015-11,10.8,Tasmania
2016-11,10.1,Tasmania
2017-11,12.1,Tasmania
2018-11,10.6,Tasmania
2019-11,9.4,Tasmania
2020-11,11.8,Tasmania
2021-11,9.3,Tasmania
2022-11,9.3,Tasmania
2023-11,10.5,Tasmania
2010-12,11.2,Tasmania
2011-12,11.6,Tasmania
2012-12,12.2,Tasmania
2013-12,11.8,Tasmania
2014-12,12.1,Tasmania
2015-12,12.2,Tasmania
2016-12,12.2,Tasmania
2017-12,13.4,Tasmania
2018-12,13.3,Tasmania
2019-12,11.3,Tasmania
2020-12,11.2,Tasmania
2021-12,11.4,Tasmania
2022-12,11.2,Tasmania
2023-12,11.8,Tasmania
2010-01,13.9,Victoria
2011-01,15,Victoria
2012-01,14.8,Victoria
2013-01,13.7,Victoria
2014-01,15.2,Victoria
2015-01,14,Victoria
2016-01,15.4,Victoria
2017-01,14.7,Victoria
2018-01,15.5,Victoria
2019-01,15.5,Victoria
2020-01,13.7,Victoria
2021-01,13.7,Victoria
2022-01,16.4,Victoria
2023-01,15,Victoria
2010-02,15.9,Victoria
2011-02,14.3,Victoria
2012-02,14.4,Victoria
2013-02,15.3,Victoria
2014-02,14.3,Victoria
2015-02,15.5,Victoria
2016-02,14.9,Victoria
2017-02,12.9,Victoria
2018-02,14.5,Victoria
2019-02,14,Victoria
2020-02,14.4,Victoria
2021-02,13,Victoria
2022-02,13.8,Victoria
2023-02,13.7,Victoria
2010-03,14.4,Victoria
2011-03,12.8,Victoria
2012-03,12.6,Victoria
2013-03,14.7,Victoria
2014-03,13.6,Victoria
2015-03,11.1,Victoria
2016-03,14.3,Victoria
2017-03,14.4,Victoria
2018-03,12.8,Victoria
2019-03,14,Victoria
2020-03,12.2,Victoria
2021-03,12,Victoria
2022-03,14.1,Victoria
2023-03,12.9,Victoria
2010-04,12.4,Victoria
2011-04,9.3,Victoria
2012-04,9.9,Victoria
2013-04,10.3,Victoria
2014-04,11.6,Victoria
2015-04,8.9,Victoria
2016-04,11.9,Victoria
2017-04,10.9,Victoria
2018-04,10.3,Victoria
2019-04,10.4,Victoria
2020-04,9.9,Victoria
2021-04,10,Victoria
2022-04,11.1,Victoria
2023-04,10.4,Victoria
2010-05,7.9,Victoria
2011-05,7.7,Victoria
2012-05,7.7,Victoria
2013-05,8,Victoria
2014-05,9.5,Victoria
2015-05,8.2,Victoria
2016-05,9.7,Victoria
2017-05,7.5,Victoria
2018-05,8.9,Victoria
2019-05,8.9,Victoria
2020-05,7.1,Victoria
2021-05,7.3,Victoria
2022-05,7.8,Victoria
2023-05,7.4,Victoria
2010-06,6,Victoria
2011-06,6.2,Victoria
2012-06,5.9,Victoria
2013-06,5.8,Victoria
2014-06,8,Victoria
2015-06,5.7,Victoria
2016-06,6.5,Victoria
2017-06,5.4,Victoria
2018-06,5.3,Victoria
2019-06,7,Victoria
2020-06,5.6,Victoria
2021-06,6.4,Victoria
2022-06,6.5,Victoria
2023-06,7.3,Victoria
2010-07,5.3,Victoria
2011-07,5.6,Victoria
2012-07,5.9,Victoria
2013-07,7,Victoria
2014-07,6.4,Victoria
2015-07,5.1,Victoria
2016-07,6.8,Victoria
2017-07,4.8,Victoria
2018-07,5.9,Victoria
2019-07,6.4,Victoria
2020-07,5.5,Victoria
2021-07,5.4,Victoria
2022-07,4.4,Victoria
2023-07,7,Victoria
2010-08,5.5,Victoria
2011-08,6.6,Victoria
2012-08,5.9,Victoria
2013-08,7.2,Victoria
2014-08,5.8,Victoria
2015-08,6.3,Victoria
2016-08,6.4,Victoria
2017-08,5.4,Victoria
2018-08,5,Victoria
2019-08,5.5,Victoria
2020-08,5.9,Victoria
2021-08,6.4,Victoria
2022-08,6.8,Victoria
2023-08,6.5,Victoria
2010-09,6.8,Victoria
2011-09,7.1,Victoria
2012-09,7.3,Victoria
2013-09,9.1,Victoria
2014-09,7.4,Victoria
2015-09,6.8,Victoria
2016-09,8.2,Victoria
2017-09,7,Victoria
2018-09,5.7,Victoria
2019-09,6.8,Victoria
2020-09,8.1,Victoria
2021-09,7.3,Victoria
2022-09,7.1,Victoria
2023-09,7.8,Victoria
2010-10,8.4,Victoria
2011-10,9,Victoria
2012-10,8,Victoria
2013-10,8.8,Victoria
2014-10,9.1,Victoria
2015-10,10.7,Victoria
2016-10,7.9,Victoria
2017-10,8.9,Victoria
2018-10,9,Victoria
2019-10,8.5,Victoria
2020-10,9,Victoria
2021-10,8.1,Victoria
2022-10,9.1,Victoria
2023-10,8.7,Victoria
2010-11,11.1,Victoria
2011-11,12,Victoria
2012-11,10.9,Victoria
2013-11,10.2,Victoria
2014-11,10.6,Victoria
2015-11,11.1,Victoria
2016-11,9.6,Victoria
2017-11,12.8,Victoria
2018-11,10.8,Victoria
2019-11,9.3,Victoria
2020-11,11.9,Victoria
2021-11,10,Victoria
2022-11,9.7,Victoria
2023-11,12.4,Victoria
2010-12,11.9,Victoria
2011-12,12.2,Victoria
2012-12,12.5,Victoria
2013-12,11.9,Victoria
2014-12,12.8,Victoria
2015-12,13.2,Victoria
2016-12,12.7,Victoria
2017-12,13.3,Victoria
2018-12,14.3,Victoria
2019-12,12.4,Victoria
2020-12,11.2,Victoria
2021-12,11.7,Victoria
2022-12,11.6,Victoria
2023-12,13.1,Victoria
2010-01,18.8,Western Australia
2011-01,19,Western Australia
2012-01,19.7,Western Australia
2013-01,18.5,Western Australia
2014-01,17.8,Western Australia
2015-01,17.7,Western Australia
2016-01,19,Western Australia
2017-01,16.3,Western Australia
2018-01,17.3,Western Australia
2019-01,15.8,Western Australia
2020-01,16.7,Western Australia
2021-01,18.6,Western Australia
2022-01,18.7,Western Australia
2023-01,18,Western Australia
2010-02,18,Western Australia
2011-02,20.8,Western Australia
2012-02,18.3,Western Australia
2013-02,18.6,Western Australia
2014-02,18.2,Western Australia
2015-02,18.6,Western Australia
2016-02,17.3,Western Australia
2017-02,17.2,Western Australia
2018-02,17.7,Western Australia
2019-02,17.4,Western Australia
2020-02,19.9,Western Australia
2021-02,17.2,Western Australia
2022-02,18.6,Western Australia
2023-02,17.4,Western Australia
2010-03,17.4,Western Australia
2011-03,18.5,Western Australia
2012-03,15.6,Western Australia
2013-03,15.2,Western Australia
2014-03,17.1,Western Australia
2015-03,16.2,Western Australia
2016-03,17.5,Western Australia
2017-03,15.5,Western Australia
2018-03,17.1,Western Australia
2019-03,17.2,Western Australia
2020-03,17.2,Western Australia
2021-03,16.9,Western Australia
2022-03,17.8,Western Australia
2023-03,16.3,Western Australia
2010-04,13,Western Australia
2011-04,14.2,Western Australia
2012-04,14,Western Australia
2013-04,16.1,Western Australia
2014-04,13.1,Western Australia
2015-04,13.4,Western Australia
2016-04,14.6,Western Australia
2017-04,12.1,Western Australia
2018-04,13.2,Western Australia
2019-04,12.6,Western Australia
2020-04,13.5,Western Australia
2021-04,13.4,Western Australia
2022-04,13.9,Western Australia
2023-04,11.9,Western Australia
2010-05,8.3,Western Australia
2011-05,11,Western Australia
2012-05,10.2,Western Australia
2013-05,10.6,Western Australia
2014-05,11.8,Western Australia
2015-05,8.8,Western Australia
2016-05,9.5,Western Australia
2017-05,11.1,Western Australia
2018-05,10.3,Western Australia
2019-05,8,Western Australia
2020-05,9.2,Western Australia
2021-05,11.5,Western Australia
2022-05,10,Western Australia
2023-05,10.1,Western Australia
2010-06,7.4,Western Australia
2011-06,10,Western Australia
2012-06,10.1,Western Australia
2013-06,7.8,Western Australia
2014-06,7.5,Western Australia
2015-06,10,Western Australia
2016-06,8.8,Western Australia
2017-06,8.6,Western Australia
2018-06,8.9,Western Australia
2019-06,9.2,Western Australia
2020-06,11.1,Western Australia
2021-06,7.1,Western Australia
2022-06,9.1,Western Australia
2023-06,7.1,Western Australia
2010-07,5.8,Western Australia
2011-07,8.6,Western Australia
2012-07,5.6,Western Australia
2013-07,6.6,Western Australia
2014-07,8.5,Western Australia
2015-07,9.1,Western Australia
2016-07,7.4,Western Australia
2017-07,9.7,Western Australia
2018-07,9.2,Western Australia
2019-07,8.4,Western Australia
2020-07,8.6,Western Australia
2021-07,10.2,Western Australia
2022-07,9.3,Western Australia
2023-07,9.1,Western Australia
2010-08,6,Western Australia
2011-08,8.8,Western Australia
2012-08,8.2,Western Australia
2013-08,9.9,Western Australia
2014-08,10.2,Western Australia
2015-08,9.2,Western Australia
2016-08,7.5,Western Australia
2017-08,9.1,Western Australia
2018-08,7.8,Western Australia
2019-08,7.8,Western Australia
2020-08,7.9,Western Australia
2021-08,9.2,Western Australia
2022-08,7.7,Western Australia
2023-08,8,Western Australia
2010-09,8,Western Australia
2011-09,8.9,Western Australia
2012-09,8.8,Western Australia
2013-09,10.6,Western Australia
2014-09,10.6,Western Australia
2015-09,9.3,Western Australia
2016-09,6.8,Western Australia
2017-09,9.7,Western Australia
2018-09,8.1,Western Australia
2019-09,9,Western Australia
2020-09,10.1,Western Australia
2021-09,8.8,Western Australia
2022-09,9.3,Western Australia
2023-09,11.1,Western Australia
2010-10,9.7,Western Australia
2011-10,12.2,Western Australia
2012-10,11.7,Western Australia
2013-10,11.3,Western Australia
2014-10,11.4,Western Australia
2015-10,12.2,Western Australia
2016-10,9.4,Western Australia
2017-10,10.8,Western Australia
2018-10,12.6,Western Australia
2019-10,10.6,Western Australia
2020-10,11.6,Western Australia
2021-10,9.7,Western Australia
2022-10,8.8,Western Australia
2023-10,12.1,Western Australia
2010-11,14.3,Western Australia
2011-11,14.1,Western Australia
2012-11,12.7,Western Australia
2013-11,15.1,Western Australia
2014-11,12.5,Western Australia
2015-11,15,Western Australia
2016-11,12.4,Western Australia
2017-11,15.4,Western Australia
2018-11,12.5,Western Australia
2019-11,14,Western Australia
2020-11,12.5,Western Australia
2021-11,13.1,Western Australia
2022-11,12,Western Australia
2023-11,16.4,Western Australia
2010-12,15.8,Western Australia
2011-12,17.5,Western Australia
2012-12,16.8,Western Australia
2013-12,15.5,Western Australia
2014-12,14.9,Western Australia
2015-12,16,Western Australia
2016-12,14.7,Western Australia
2017-12,16.4,Western Australia
2018-12,15.2,Western Australia
2019-12,17.7,Western Australia
2020-12,16.4,Western Australia
2021-12,16.7,Western Australia
2022-12,15.9,Western Australia
2023-12,17.2,Western Australia
2000-01,11.4,Australian Capital Territory
2000-02,13.6,Australian Capital Territory
2000-03,13.1,Australian Capital Territory
2000-04,5.7,Australian Capital Territory
2000-05,2.5,Australian Capital Territory
2000-06,-0.8,Australian Capital Territory
2000-07,0,Australian Capital Territory
2000-08,0.3,Australian Capital Territory
2000-09,4,Australian Capital Territory
2000-10,6,Australian Capital Territory
2000-11,11.8,Australian Capital Territory
2000-12,12,Australian Capital Territory
2001-01,14.7,Australian Capital Territory
2001-02,15.1,Australian Capital Territory
2001-03,10.7,Australian Capital Territory
2001-04,6,Australian Capital Territory
2001-05,2,Australian Capital Territory
2001-06,-0.4,Australian Capital Territory
2001-07,-0.6,Australian Capital Territory
2001-08,1.3,Australian Capital Territory
2001-09,4.3,Australian Capital Territory
2001-10,5.1,Australian Capital Territory
2001-11,7.5,Australian Capital Territory
2001-12,10.6,Australian Capital Territory
2002-01,13,Australian Capital Territory
2002-02,13.6,Australian Capital Territory
2002-03,10.4,Australian Capital Territory
2002-04,8.1,Australian Capital Territory
2002-05,2.5,Australian Capital Territory
2002-06,2,Australian Capital Territory
2002-07,-1.5,Australian Capital Territory
2002-08,-0.9,Australian Capital Territory
2002-09,3.2,Australian Capital Territory
2002-10,5.2,Australian Capital Territory
2002-11,10.4,Australian Capital Territory
2002-12,11.6,Australian Capital Territory
2003-01,13.8,Australian Capital Territory
2003-02,15.4,Australian Capital Territory
2003-03,10.2,Australian Capital Territory
2003-04,8.2,Australian Capital Territory
2003-05,4.8,Australian Capital Territory
2003-06,2.4,Australian Capital Territory
2003-07,0.4,Australian Capital Territory
2003-08,0.9,Australian Capital Territory
2003-09,3.7,Australian Capital Territory
2003-10,5,Australian Capital Territory
2003-11,8.5,Australian Capital Territory
2003-12,13.2,Australian Capital Territory
2004-01,13.3,Australian Capital Territory
2004-02,13.9,Australian Capital Territory
2004-03,10.4,Australian Capital Territory
2004-04,7.6,Australian Capital Territory
2004-05,1.5,Australian Capital Territory
2004-06,1.5,Australian Capital Territory
2004-07,-0.4,Australian Capital Territory
2004-08,1.3,Australian Capital Territory
2004-09,3.6,Australian Capital Territory
2004-10,7.2,Australian Capital Territory
2004-11,9.1,Australian Capital Territory
2004-12,12,Australian Capital Territory
2005-01,13.7,Australian Capital Territory
2005-02,13.1,Australian Capital Territory
2005-03,10.2,Australian Capital Territory
2005-04,7.3,Australian Capital Territory
2005-05,2,Australian Capital Territory
2005-06,2.1,Australian Capital Territory
2005-07,0.7,Australian Capital Territory
2005-08,-0.6,Australian Capital Territory
2005-09,4.4,Australian Capital Territory
2005-10,7.6,Australian Capital Territory
2005-11,11.1,Australian Capital Territory
2005-12,11.8,Australian Capital Territory
2006-01,16.5,Australian Capital Territory
2006-02,15.2,Australian Capital Territory
2006-03,12.2,Australian Capital Territory
2006-04,4.5,Australian Capital Territory
2006-05,2.3,Australian Capital Territory
2006-06,-0.4,Australian Capital Territory
2006-07,1.5,Australian Capital Territory
2006-08,-0.6,Australian Capital Territory
2006-09,3.8,Australian Capital Territory
2006-10,5.3,Australian Capital Territory
2006-11,9.9,Australian Capital Territory
2006-12,12.6,Australian Capital Territory
2007-01,14.6,Australian Capital Territory
2007-02,15.2,Australian Capital Territory
2007-03,12.6,Australian Capital Territory
2007-04,7.6,Australian Capital Territory
2007-05,4.6,Australian Capital Territory
2007-06,1.8,Australian Capital Territory
2007-07,-0.3,Australian Capital Territory
2007-08,3.6,Australian Capital Territory
2007-09,2.6,Australian Capital Territory
2007-10,7.6,Australian Capital Territory
2007-11,11.1,Australian Capital Territory
2007-12,12.6,Australian Capital Territory
2008-01,14.9,Australian Capital Territory
2008-02,12.7,Australian Capital Territory
2008-03,10.1,Australian Capital Territory
2008-04,4.4,Australian Capital Territory
2008-05,0.9,Australian Capital Territory
2008-06,3.3,Australian Capital Territory
2008-07,-0.9,Australian Capital Territory
2008-08,-1,Australian Capital Territory
2008-09,3.1,Australian Capital Territory
2008-10,6.9,Australian Capital Territory
2008-11,10.5,Australian Capital Territory
2008-12,12.2,Australian Capital Territory
2009-01,14.1,Australian Capital Territory
2009-02,14.8,Australian Capital Territory
2009-03,11.7,Australian Capital Territory
2009-04,8.6,Australian Capital Territory
2009-05,4.3,Australian Capital Territory
2009-06,3.4,Australian Capital Territory
2009-07,1.1,Australian Capital Territory
2009-08,1.6,Australian Capital Territory
2009-09,3.8,Australian Capital Territory
2009-10,6.8,Australian Capital Territory
2009-11,12.5,Australian Capital Territory
2009-12,12.4,Australian Capital Territory
2000-01,17.8,New South Wales
2000-02,19.8,New South Wales
2000-03,19.2,New South Wales
2000-04,15.2,New South Wales
2000-05,11.7,New South Wales
2000-06,8.1,New South Wales
2000-07,8.4,New South Wales
2000-08,8.9,New South Wales
2000-09,12.4,New South Wales
2000-10,14.5,New South Wales
2000-11,17.4,New South Wales
2000-12,19.6,New South Wales
2001-01,20.7,New South Wales
2001-02,20.8,New South Wales
2001-03,18.7,New South Wales
2001-04,15.3,New South Wales
2001-05,11.2,New South Wales
2001-06,9.1,New South Wales
2001-07,9.5,New South Wales
2001-08,8.8,New South Wales
2001-09,12.8,New South Wales
2001-10,13.8,New South Wales
2001-11,15.6,New South Wales
2001-12,18.6,New South Wales
2002-01,19.7,New South Wales
2002-02,19.1,New South Wales
2002-03,18.3,New South Wales
2002-04,16.3,New South Wales
2002-05,11.9,New South Wales
2002-06,9.4,New South Wales
2002-07,7.2,New South Wales
2002-08,9.6,New South Wales
2002-09,11.7,New South Wales
2002-10,14.3,New South Wales
2002-11,17.1,New South Wales
2002-12,18,New South Wales
2003-01,19.9,New South Wales
2003-02,20.3,New South Wales
2003-03,17.9,New South Wales
2003-04,15,New South Wales
2003-05,13.1,New South Wales
2003-06,10.4,New South Wales
2003-07,8.2,New South Wales
2003-08,8.9,New South Wales
2003-09,11.9,New South Wales
2003-10,12.8,New South Wales
2003-11,15.4,New South Wales
2003-12,18.9,New South Wales
2004-01,20,New South Wales
2004-02,20.3,New South Wales
2004-03,18.8,New South Wales
2004-04,16.1,New South Wales
2004-05,11.1,New South Wales
2004-06,9,New South Wales
2004-07,8.7,New South Wales
2004-08,9.7,New South Wales
2004-09,11.8,New South Wales
2004-10,14.6,New South Wales
2004-11,16.3,New South Wales
2004-12,18.1,New South Wales
2005-01,19.7,New South Wales
2005-02,19.4,New South Wales
2005-03,17.1,New South Wales
2005-04,16.5,New South Wales
2005-05,12.2,New South Wales
2005-06,10.5,New South Wales
2005-07,9.2,New South Wales
2005-08,9,New South Wales
2005-09,12,New South Wales
2005-10,15.5,New South Wales
2005-11,17.1,New South Wales
2005-12,18.9,New South Wales
2006-01,20.7,New South Wales
2006-02,20.7,New South Wales
2006-03,19.7,New South Wales
2006-04,14.1,New South Wales
2006-05,11.1,New South Wales
2006-06,8.6,New South Wales
2006-07,9,New South Wales
2006-08,9.7,New South Wales
2006-09,13.2,New South Wales
2006-10,14.6,New South Wales
2006-11,16.3,New South Wales
2006-12,17.5,New South Wales
2007-01,19.8,New South Wales
2007-02,20.4,New South Wales
2007-03,19,New South Wales
2007-04,15.6,New South Wales
2007-05,13.2,New South Wales
2007-06,9.3,New South Wales
2007-07,7.9,New South Wales
2007-08,11.2,New South Wales
2007-09,12.1,New South Wales
2007-10,15.4,New South Wales
2007-11,17.3,New South Wales
2007-12,18.6,New South Wales
2008-01,20.3,New South Wales
2008-02,18.5,New South Wales
2008-03,17.5,New South Wales
2008-04,13.8,New South Wales
2008-05,11.2,New South Wales
2008-06,11.6,New South Wales
2008-07,7.9,New South Wales
2008-08,7.9,New South Wales
2008-09,11.9,New South Wales
2008-10,14.3,New South Wales
2008-11,16.6,New South Wales
2008-12,18,New South Wales
2009-01,19.6,New South Wales
2009-02,19.6,New South Wales
2009-03,18.7,New South Wales
2009-04,15.6,New South Wales
2009-05,12.4,New South Wales
2009-06,10.1,New South Wales
2009-07,8.7,New South Wales
2009-08,9.9,New South Wales
2009-09,13,New South Wales
2009-10,14.1,New South Wales
2009-11,18.5,New South Wales
2009-12,19.2,New South Wales
2000-01,24.5,Northern Territory
2000-02,24.3,Northern Territory
2000-03,24.3,Northern Territory
2000-04,24.1,Northern Territory
2000-05,22,Northern Territory
2000-06,18.4,Northern Territory
2000-07,18.8,Northern Territory
2000-08,20.5,Northern Territory
2000-09,23.1,Northern Territory
2000-10,24.6,Northern Territory
2000-11,26.2,Northern Territory
2000-12,26,Northern Territory
2001-01,24.9,Northern Territory
2001-02,24.9,Northern Territory
2001-03,24.6,Northern Territory
2001-04,24,Northern Territory
2001-05,20.8,Northern Territory
2001-06,21.2,Northern Territory
2001-07,19.7,Northern Territory
2001-08,18.8,Northern Territory
2001-09,22.9,Northern Territory
2001-10,25.4,Northern Territory
2001-11,24.9,Northern Territory
2001-12,25.6,Northern Territory
2002-01,26.1,Northern Territory
2002-02,25.4,Northern Territory
2002-03,24.3,Northern Territory
2002-04,24.1,Northern Territory
2002-05,22.4,Northern Territory
2002-06,18.6,Northern Territory
2002-07,17.9,Northern Territory
2002-08,17.8,Northern Territory
2002-09,22.6,Northern Territory
2002-10,25.2,Northern Territory
2002-11,25.3,Northern Territory
2002-12,25.4,Northern Territory
2003-01,24.8,Northern Territory
2003-02,24.4,Northern Territory
2003-03,24.6,Northern Territory
2003-04,24.5,Northern Territory
2003-05,22.9,Northern Territory
2003-06,19.9,Northern Territory
2003-07,20,Northern Territory
2003-08,21.3,Northern Territory
2003-09,23.4,Northern Territory
2003-10,25.2,Northern Territory
2003-11,25.1,Northern Territory
2003-12,25.4,Northern Territory
2004-01,25.1,Northern Territory
2004-02,25,Northern Territory
2004-03,24.7,Northern Territory
2004-04,24.2,Northern Territory
2004-05,23,Northern Territory
2004-06,18.7,Northern Territory
2004-07,18,Northern Territory
2004-08,19.2,Northern Territory
2004-09,20.9,Northern Territory
2004-10,24.7,Northern Territory
2004-11,25.7,Northern Territory
2004-12,25.7,Northern Territory
2005-01,25.2,Northern Territory
2005-02,25.2,Northern Territory
2005-03,25.4,Northern Territory
2005-04,24.6,Northern Territory
2005-05,21.7,Northern Territory
2005-06,20.6,Northern Territory
2005-07,20.5,Northern Territory
2005-08,20.4,Northern Territory
2005-09,23.3,Northern Territory
2005-10,25.5,Northern Territory
2005-11,24.9,Northern Territory
2005-12,25.4,Northern Territory
2006-01,25,Northern Territory
2006-02,24.6,Northern Territory
2006-03,25,Northern Territory
2006-04,23.7,Northern Territory
2006-05,20.6,Northern Territory
2006-06,18.5,Northern Territory
2006-07,18,Northern Territory
2006-08,18.9,Northern Territory
2006-09,21.1,Northern Territory
2006-10,23.2,Northern Territory
2006-11,25.5,Northern Territory
2006-12,25.1,Northern Territory
2007-01,25.6,Northern Territory
2007-02,24.4,Northern Territory
2007-03,24.8,Northern Territory
2007-04,24.2,Northern Territory
2007-05,23.5,Northern Territory
2007-06,20,Northern Territory
2007-07,17.5,Northern Territory
2007-08,19.5,Northern Territory
2007-09,21.9,Northern Territory
2007-10,25.3,Northern Territory
2007-11,25.1,Northern Territory
2007-12,25.6,Northern Territory
2008-01,25,Northern Territory
2008-02,24.7,Northern Territory
2008-03,24.4,Northern Territory
2008-04,22.6,Northern Territory
2008-05,20.8,Northern Territory
2008-06,20.1,Northern Territory
2008-07,18.1,Northern Territory
2008-08,19.5,Northern Territory
2008-09,23.2,Northern Territory
2008-10,25.1,Northern Territory
2008-11,26.2,Northern Territory
2008-12,25.3,Northern Territory
2009-01,25.5,Northern Territory
2009-02,24.8,Northern Territory
2009-03,24.8,Northern Territory
2009-04,24.6,Northern Territory
2009-05,22.6,Northern Territory
2009-06,20.1,Northern Territory
2009-07,19,Northern Territory
2009-08,20.1,Northern Territory
2009-09,24,Northern Territory
2009-10,24.6,Northern Territory
2009-11,25.2,Northern Territory
2009-12,25.4,Northern Territory
2000-01,20,Queensland
2000-02,19.8,Queensland
2000-03,20.1,Queensland
2000-04,17.7,Queensland
2000-05,14.6,Queensland
2000-06,10.7,Queensland
2000-07,9.2,Queensland
2000-08,9.8,Queensland
2000-09,13.4,Queensland
2000-10,16.6,Queensland
2000-11,17.7,Queensland
2000-12,20.4,Queensland
2001-01,21.1,Queensland
2001-02,20.3,Queensland
2001-03,20.8,Queensland
2001-04,17.3,Queensland
2001-05,12.9,Queensland
2001-06,11.8,Queensland
2001-07,9.9,Queensland
2001-08,9.5,Queensland
2001-09,12.9,Queensland
2001-10,15.9,Queensland
2001-11,18,Queensland
2001-12,21,Queensland
2002-01,21.6,Queensland
2002-02,21.8,Queensland
2002-03,19.7,Queensland
2002-04,17.3,Queensland
2002-05,13.4,Queensland
2002-06,11.2,Queensland
2002-07,8,Queensland
2002-08,11.3,Queensland
2002-09,14.2,Queensland
2002-10,15.9,Queensland
2002-11,18.6,Queensland
2002-12,20.1,Queensland
2003-01,20.2,Queensland
2003-02,21.2,Queensland
2003-03,19.2,Queensland
2003-04,17,Queensland
2003-05,13.6,Queensland
2003-06,11.8,Queensland
2003-07,9.9,Queensland
2003-08,10.8,Queensland
2003-09,13.5,Queensland
2003-10,15.7,Queensland
2003-11,17.2,Queensland
2003-12,20.6,Queensland
2004-01,22.4,Queensland
2004-02,22.3,Queensland
2004-03,20.3,Queensland
2004-04,17.8,Queensland
2004-05,12.2,Queensland
2004-06,10.7,Queensland
2004-07,9.8,Queensland
2004-08,9.9,Queensland
2004-09,13,Queensland
2004-10,17.1,Queensland
2004-11,18.5,Queensland
2004-12,20.3,Queensland
2005-01,21.5,Queensland
2005-02,21.9,Queensland
2005-03,18.9,Queensland
2005-04,17.7,Queensland
2005-05,13.7,Queensland
2005-06,12.8,Queensland
2005-07,11.3,Queensland
2005-08,10.6,Queensland
2005-09,13.6,Queensland
2005-10,18.3,Queensland
2005-11,19.8,Queensland
2005-12,21.9,Queensland
2006-01,22.5,Queensland
2006-02,22.2,Queensland
2006-03,19.8,Queensland
2006-04,16.9,Queensland
2006-05,12.4,Queensland
2006-06,11.4,Queensland
2006-07,10.7,Queensland
2006-08,11.1,Queensland
2006-09,14.3,Queensland
2006-10,16.1,Queensland
2006-11,18.1,Queensland
2006-12,18.7,Queensland
2007-01,21.3,Queensland
2007-02,20.8,Queensland
2007-03,20.6,Queensland
2007-04,17.3,Queensland
2007-05,16,Queensland
2007-06,12.2,Queensland
2007-07,8.3,Queensland
2007-08,11.4,Queensland
2007-09,13.8,Queensland
2007-10,17.5,Queensland
2007-11,18.3,Queensland
2007-12,20.5,Queensland
2008-01,21.5,Queensland
2008-02,20.9,Queensland
2008-03,18.1,Queensland
2008-04,15.6,Queensland
2008-05,12.3,Queensland
2008-06,12.4,Queensland
2008-07,10.4,Queensland
2008-08,8.9,Queensland
2008-09,14.5,Queensland
2008-10,14.7,Queensland
2008-11,19.3,Queensland
2008-12,20.7,Queensland
2009-01,21.3,Queensland
2009-02,21.5,Queensland
2009-03,20.1,Queensland
2009-04,17.8,Queensland
2009-05,14,Queensland
2009-06,11.3,Queensland
2009-07,10.2,Queensland
2009-08,12.1,Queensland
2009-09,13.6,Queensland
2009-10,15.6,Queensland
2009-11,19.7,Queensland
2009-12,21.6,Queensland
2000-01,16.9,South Australia
2000-02,19.3,South Australia
2000-03,15.6,South Australia
2000-04,12.4,South Australia
2000-05,9.5,South Australia
2000-06,7.7,South Australia
2000-07,7.2,South Australia
2000-08,7.8,South Australia
2000-09,10.4,South Australia
2000-10,11.3,South Australia
